model_name,split,threshold,accuracy,precision,recall,f1_score,pr_auc_average_precision,roc_auc,true_positives,false_positives,false_negatives,true_negatives,positives_in_split,predicted_positive_alerts,alert_rate_percent,alerts_per_10k_transactions
Random_Forest_class_weight,validation,0.85,0.9996820077541186,0.9952830188679245,0.8053435114503816,0.890295358649789,0.9458114623244509,0.9949490671784154,211,1,51,163263,262,212,0.129643,12.96
Random_Forest_class_weight,validation,0.86,0.9996820077541186,0.9952830188679245,0.8053435114503816,0.890295358649789,0.9458114623244509,0.9949490671784154,211,1,51,163263,262,212,0.129643,12.96
Random_Forest_class_weight,validation,0.87,0.9996697772831231,0.9952380952380953,0.7977099236641222,0.885593220338983,0.9458114623244509,0.9949490671784154,209,1,53,163263,262,210,0.12842,12.84
Random_Forest_class_weight,validation,0.88,0.9996575468121277,0.9951923076923077,0.7900763358778626,0.8808510638297873,0.9458114623244509,0.9949490671784154,207,1,55,163263,262,208,0.127197,12.72
Random_Forest_class_weight,validation,0.89,0.9996575468121277,0.9951923076923077,0.7900763358778626,0.8808510638297873,0.9458114623244509,0.9949490671784154,207,1,55,163263,262,208,0.127197,12.72
Random_Forest_class_weight,validation,0.9,0.9996575468121277,0.9951923076923077,0.7900763358778626,0.8808510638297873,0.9458114623244509,0.9949490671784154,207,1,55,163263,262,208,0.127197,12.72
Random_Forest_class_weight,validation,0.91,0.9996330858701369,0.9950980392156863,0.7748091603053435,0.871244635193133,0.9458114623244509,0.9949490671784154,203,1,59,163263,262,204,0.124751,12.48
Random_Forest_class_weight,validation,0.92,0.9996269706346391,0.9950738916256158,0.7709923664122137,0.8688172043010752,0.9458114623244509,0.9949490671784154,202,1,60,163263,262,203,0.124139,12.41
Random_Forest_class_weight,validation,0.93,0.9996208553991415,0.995049504950495,0.767175572519084,0.8663793103448276,0.9458114623244509,0.9949490671784154,201,1,61,163263,262,202,0.123528,12.35
Random_Forest_class_weight,validation,0.94,0.9996147401636437,0.9950248756218906,0.7633587786259542,0.8639308855291576,0.9458114623244509,0.9949490671784154,200,1,62,163263,262,201,0.122916,12.29
Random_Forest_class_weight,validation,0.95,0.9995719335151597,0.9948453608247423,0.7366412213740458,0.8464912280701754,0.9458114623244509,0.9949490671784154,193,1,69,163263,262,194,0.118636,11.86
Random_Forest_class_weight,validation,0.96,0.9995291268666756,0.9946524064171123,0.7099236641221374,0.8285077951002228,0.9458114623244509,0.9949490671784154,186,1,76,163263,262,187,0.114355,11.44
Random_Forest_class_weight,validation,0.97,0.9993823612147303,0.9938650306748467,0.6183206106870229,0.7623529411764706,0.9458114623244509,0.9949490671784154,162,1,100,163263,262,163,0.099678,9.97
Random_Forest_class_weight,validation,0.98,0.9992417107982828,1.0,0.5267175572519084,0.69,0.9458114623244509,0.9949490671784154,138,0,124,163264,262,138,0.08439,8.44
Random_Forest_class_weight,validation,0.99,0.9989909861428764,1.0,0.3702290076335878,0.5403899721448467,0.9458114623244509,0.9949490671784154,97,0,165,163264,262,97,0.059318,5.93
Random_Forest_SMOTENC,validation,0.01,0.955689003583528,0.03489611081513053,1.0,0.06743886743886744,0.9461975183244737,0.9993567997208098,262,7246,0,156018,262,7508,4.591319,459.13
Random_Forest_SMOTENC,validation,0.02,0.9800765627484315,0.07370517928286853,0.9885496183206107,0.1371822033898305,0.9461975183244737,0.9993567997208098,259,3255,3,160009,262,3514,2.148894,214.89
Random_Forest_SMOTENC,validation,0.03,0.9877511832980688,0.11431103234381923,0.9847328244274809,0.20484319174275506,0.9461975183244737,0.9993567997208098,258,1999,4,161265,262,2257,1.380209,138.02
